customer_id,customer_name,customer_address,customer_original_address_sap,customer_lat,customer_lon
cu_180a25b3ac,금호타이어서울산점,울산광역시 울주군 삼남면 교동리 택지구역 30B12-1N,울산광역시 울주군 삼남면 교동리 택지구역 30B12-1N,35.55317000,129.11181000
cu_4a05db7fc5,금호타이어성주대리점,경상남도 창원시 성산구 70-6,경상남도 창원시 성산구 70-6,35.18799000,128.69307000
cu_a5b49bef05,금호타이어세종대리점,경기도 남양주시 진접읍 팔야리 729-3,경기도 남양주시 진접읍 팔야리 729-3,37.74745000,127.20605000
cu_5976e5a78b,금호타이어신성대리점,경상남도 거창군 거창읍 대동리 162-4,경상남도 거창군 거창읍 대동리 162-4,35.69286000,127.91861000
cu_37198d9c82,금호타이어신풍대리점,경상북도 포항시 남구 청림동 507-5,경상북도 포항시 남구 507-5,35.99639000,129.40518000
cu_1e8ab2f115,금호타이어아성대리점,대전광역시 중구 189-20,대전광역시 중구 189-20,36.32824000,127.40283000
cu_db8cebf8bc,금호타이어양재대리점,서울특별시 서초구 양재동 286-10,서울특별시 서초구 286-10,37.47382000,127.04688000
cu_bfd46ba801,금호타이어양지대리점,대전광역시 대덕구 389-4,대전광역시 대덕구 389-4,36.34906000,127.41522000
cu_c6ebef276d,금호타이어영주대리점,경상북도 영주시 문수면 적동리 165-2,경상북도 영주시 문수면 적동리 165-2,36.78980000,128.63620000
cu_0b04af4c2b,금호타이어왜관대리점,경상북도 칠곡군 왜관읍 왜관리 201-4,경상북도 칠곡군 왜관읍 왜관리 201-4,35.99783000,128.39776000
cu_49a617be32,금호타이어의정부대리점,경기도 의정부시 의정부동 532-7,경기도 의정부시 532-7,37.73494000,127.03540000
cu_42f9294d17,금호타이어일광대리점,대구광역시 북구 91,대구광역시 북구 91,35.89103000,128.57437000
cu_f76d4662d3,금호타이어전문점J모터스,전라북도 완주군 삼례읍 삼례리298-10,전라북도 완주군 삼례읍 삼례리298-10,35.91599000,127.08011000
cu_dced271d1a,금호타이어조치원대리점,세종특별자치시 조치원읍 세종로 2516,세종특별자치시 조치원읍 세종로 2516,36.61072060,127.29366800
cu_97d4cdeaa4,금호타이어중앙대리점,서울특별시 강북구 솔샘로67길 8,서울특별시 강북구 솔샘로67길 8,37.61755030,127.02882700
cu_2bea11c516,금호타이어진영점,경상남도 김해시 진영읍 여래리 370,경상남도 김해시 진영읍 여래리 370,35.30247000,128.74124000
cu_5cf2bb7a1f,금호타이어차모터스,서울특별시 성동구 72-130,서울특별시 성동구 72-130,37.54031000,127.04825000
cu_b31adc395f,금호타이어판매써비스,인천광역시 남구 독배로 493,인천광역시 남구 독배로 493,37.46129420,126.64399200
cu_797f0b5bb8,금호타이어포항총판,경상북도 포항시 남구 해도동 54-6,경상북도 포항시 남구 54-6,36.02038000,129.36957000
cu_877c3cc530,금호타이어프로도당점,경기도 부천시 원미구 옥산로 132,경기도 부천시 원미구 옥산로 132,37.50511070,126.78060700
cu_9c0e3be466,금호타이어프로수송점,전라북도 군산시 옥산면 당북리 430-19,전라북도 군산시 옥산면 당북리 430-19,35.95267000,126.71533000
cu_16f18e23f1,금호타이어프로연봉점,강원도 홍천군 홍천읍 무궁화로 65,강원도 홍천군 홍천읍 연봉리 247-11,37.68499000,127.87565000
cu_d279bd7080,금호타이어한양대리점,대구광역시 동구 925-44,대구광역시 동구 925-44,35.88345000,128.66515000
cu_053bb5d36e,금호타이어홍천대리점,강원도 홍천군 홍천읍 태학리 59-10,강원도 홍천군 홍천읍 태학리 59-10,37.68961000,127.88866000
cu_a3d740af48,금호트럭서비스㈜보은지점,충청북도 보은군 보은읍 죽전리 113-10,충청북도 보은군 보은읍 죽전리 113-10,36.47545000,127.72229000
cu_90292f0359,기능사카센터,경기도 시흥시 정왕동 1608,경기도 시흥시 1608,37.34678000,126.74108000
cu_a4b8c363c7,기능사카센터,경기도 시흥시 봉우재로 23-32,경기도 시흥시 봉우재로 23-32,37.34678000,126.74107600
cu_6789ff28b8,기능장카센타,전라남도 장흥군 대덕읍 95-13,전라남도 장흥군 대덕읍 95-13,34.49904000,126.89368000
cu_de2b0d36a2,기름쟁이 자동차 렌탈,서울특별시 중구 퇴계로53길 16,서울특별시 중구 퇴계로53길 16,37.56434300,127.00396400
cu_b1e90c37e1,기분좋은카센타,강원도 강릉시 경강로 1849,강원도 강릉시 경강로 1849,37.74665620,128.87186400
cu_0c6b3812ca,기산동훈카정비종합타운,경기도 화성시 205-1,경기도 화성시 205-1,37.22298000,127.04695000
cu_67aa6757a8,기성모터스,서울특별시 강남구 신사동 564-16,서울특별시 강남구 564-16,37.52129000,127.02706000
cu_dd58d0f095,기성카세차장,충청북도 청주시 흥덕구 170-2,충청북도 청주시 흥덕구 170-2,36.64281000,127.45993000
cu_d368c8c907,기성타이어 우현점,경상북도 포항시 북구 새천년대로 916,경상북도 포항시 북구 경북 포항시 북구 새천년대로 916,36.05346600,129.36209800
cu_ce8139bf10,기성타이어 포항송도점,경상북도 포항시 남구 서동로 146(송도동),경상북도 포항시 남구 서동로 146(송도동),36.03964720,129.37384300
cu_fccbc4ae57,기성타이어송도점,경상북도 포항시 남구 서동로 146,경상북도 포항시 남구 서동로 146,36.03964720,129.37384300
cu_bb2860639f,기성포그린카써비스,서울특별시 강남구 신사동 564-16,서울특별시 강남구 564-16,37.52129000,127.02706000
cu_f3f656f8da,기아 안성서비스㈜,경기도 안성시 중앙로 215,경기도 안성시 중앙로 215,37.01367000,127.25277500
cu_4c88c8b049,기아 주식회사,경기도 광명시 충현로 42,경기도 광명시 113,37.43769000,126.88827000
cu_9e3d9b6cf4,기아 주식회사,서울특별시 서초구 헌릉로 12,서울특별시 서초구 12,37.46398000,127.04239000
cu_b5d8632acb,기아 카클리닉,경기도 성남시 분당구 느티로51번길 7,경기도 성남시 분당구 느티로51번길 7,37.36938570,127.11007600
cu_8563b5582e,기아 현대모터스,경기도 수원시 장안구 519-2,경기도 수원시 장안구 519-2,37.31450000,126.98506000
cu_36c8d4cf8e,기아동탄서비스,"경기도 화성시 23-1,5","경기도 화성시 23-1,5",37.21825000,127.05494000
cu_232c3a1cb7,기아동탄서비스 기아오토큐 렌탈,경기도 화성시 효행로 1205-9,경기도 화성시 효행로 1205-9,37.21828120,127.03739030
cu_649dfb09ad,기아동탄서비스주식회사,경기도 화성시 1205-9(기산동),경기도 화성시 1205-9(기산동),37.22168000,127.04704000
cu_fa823bf535,기아오토큐,경상북도 예천군 예천읍 대심리 372-10,경상북도 예천군 예천읍 대심리 372-10,36.64685000,128.44035000
cu_088dfcb753,기아오토큐 고창,전라북도 고창군 고창읍 석교리 8-5,전라북도 고창군 고창읍 석교리 8-5,35.44459000,126.69322000
cu_5d348fbb27,기아오토큐 나운점,전라북도 군산시 1527-21,전라북도 군산시 1527-21,35.96428000,126.70818000
cu_e740ed9e3f,기아오토큐 도양점,전라남도 고흥군 도양읍 봉암리 3265,전라남도 고흥군 도양읍 봉암리 3265,34.52731000,127.14094000
cu_cd46dd34f5,기아오토큐 동외점,전라남도 순천시 1433-10,전라남도 순천시 1433-10,34.94802000,127.51447000
cu_a3075885f5,기아오토큐 명지점,부산광역시 사하구 502-49,부산광역시 사하구 502-49,35.08879000,129.00202000
cu_daa8ca04a2,기아오토큐 밀코 동수원서비스,경기도 수원시 영통구 296-4,경기도 수원시 영통구 296-4,37.26594000,127.05771000
cu_14d7bec27e,기아오토큐 부안,전라북도 부안군 부안읍 서외리 495,전라북도 부안군 부안읍 서외리 495,35.72340000,126.72913000
cu_7d6fc515dd,기아오토큐 사정,전라북도 군산시 98,전라북도 군산시 98,35.96404000,126.75350000
cu_b11f8304f7,기아오토큐 서전주서비스,전라북도 전주시 덕진구 팔복동2가 633-1,전라북도 전주시 덕진구 633-1,35.86241000,127.08494000
cu_2cc2778fd8,기아오토큐 송학점,전라북도 익산시 송학동 97-83 1/6,전라북도 익산시 97-83 1/6,35.93776000,126.94131000
cu_d03ccb5323,기아오토큐 신동점,전라북도 익산시 신동 780-4,전라북도 익산시 780-4,35.96031000,126.96230000
cu_3c9a457a42,기아오토큐 신흥점,전라북도 익산시 신흥동 430-3,전라북도 익산시 430-3,35.94054000,126.98473000
cu_b4776602c1,기아오토큐 장흥점,전라남도 장흥군 장흥읍 원도리 82-1,전라남도 장흥군 장흥읍 원도리 82-1,34.68423000,126.91779000
cu_741e33653f,기아오토큐 천곡점 렌탈,강원도 동해시 천곡동 1008-10,강원도 동해시 천곡동 1008-10,37.51808300,129.11171400
cu_4f198332c5,기아오토큐 청량리점 렌탈,서울특별시 동대문구 제기로 147,서울특별시 동대문구 제기로 147,37.58628120,127.03204400
cu_ae076df5fb,기아오토큐공도점,경기도 안성시 양성면 공도읍 마정리 95-1,경기도 안성시 양성면 공도읍 마정리 95-1,37.01023960,127.20431400
cu_02eaaf60bc,기아오토큐역촌점,서울특별시 은평구 42-48,서울특별시 은평구 42-48,37.60095000,126.91966000
cu_c4259cde6e,기아오토큐테크노밸리점,대전광역시 유성구 738,대전광역시 유성구 738,36.42821000,127.39213000
cu_c2baba0959,기아자동차,인천광역시 부평구 10-156,인천광역시 부평구 10-156,37.50956000,126.70387000
cu_cf7ffedd1f,기아자동차 오토큐 죽변점,경상북도 울진군 죽변면 후정리 116-6,경상북도 울진군 죽변면 후정리 116-6,37.06532000,129.41169000
cu_ea89f7c147,기아자동차(주),광주시 서구 월드컵4강로 255,광주광역시 서구 277(내방동),35.16428000,126.86773000
cu_f781433b8e,기아자동차(주),경기도 화성시 우정읍 기아자동차로95,경기도 화성시 우정읍 기아자동차로95,37.03843000,126.80023000
cu_ae14d48f50,기아자동차(주) 화성공장 총무팀,경기도 화성시 우정읍 이화리 기아자동차(주)화성공장,경기도 화성시 우정읍 이화리 기아자동차(주)화성공장,37.03329000,126.80211000
cu_ce5cd8c584,기아자동차(주)경산서비스센터,경상북도 경산시 진량읍 선화리 123,경상북도 경산시 진량읍 선화리 123,35.86045000,128.80267000
cu_d4be5b5181,기아자동차㈜,광주광역시 서구 화운로 277,광주광역시 서구 화운로 277,35.16408000,126.86567000
cu_c44798ecb0,기아자동차㈜하남특장,광주광역시 광산구 하남산단8번로 33,광주광역시 광산구 하남산단8번로 33,35.21012100,126.79864200
cu_86bc916233,기아자동차오토큐 도림점,인천광역시 남동구 도림동 347-6,인천광역시 남동구 347-6,37.41377000,126.72584000
cu_44aa492ff1,기아자동차오토큐 신림서부점,서울특별시 관악구 신림동 신림동 535-26,서울특별시 관악구 신림동 535-26,37.48453000,126.91168000
cu_f0a3515b14,기아자동차청평대리점,경기도 가평군 청평면 청평리 617-3,경기도 가평군 청평면 청평리 617-3,37.73625000,127.41522000
cu_2698143f65,기아자동차큐서비스금호점,광주광역시 서구 371-2,광주광역시 서구 371-2,35.13573000,126.85750000
cu_7fc23b061d,기아카클리닉 (인계점),경기도 수원시 팔달구 986-18,경기도 수원시 팔달구 986-18,37.26696000,127.02215000
cu_b1db828f35,기아카클리닉 렌탈,광주광역시 북구 신안동 482-35,광주광역시 북구 신안동 482-35,35.17064700,126.89791400
cu_df19aa47ad,기아카클리닉 서초남부점,서울특별시 서초구 1544-11,서울특별시 서초구 1544-11,37.48895000,127.00976000
cu_c346e3872a,기아카클리닉 인후남부점,전라북도 전주시 덕진구 인후동1가 892-12,전라북도 전주시 덕진구 892-12,35.82708000,127.16087000
cu_d7ea0d4be3,기아카클리닉(봉래점),부산광역시 영도구 봉래동3가 3가 77-4,부산광역시 영도구 3가 77-4,35.09228000,129.04314000
cu_9816e19b81,기아카클리닉도남점,제주특별자치도 제주시 연삼로 309,제주특별자치도 제주시 309,33.49251000,126.52571000
cu_7e241917b0,기아타이어대리점,서울특별시 중랑구 망우동 133-22,서울특별시 중랑구 133-22,37.60031000,127.10662000
cu_e5f25494d6,기원차마당,경상북도 의성군 의성읍 원당리 49-1,경상북도 의성군 의성읍 원당리 49-1,36.35387000,128.68430000
cu_311b5c0d41,기장교리점현대자동차,부산광역시 기장군 기장읍 339-7,부산광역시 기장군 기장읍 339-7,35.25358000,129.21599000
cu_6678dcd58f,기장점기아오토큐 렌탈,부산광역시 기장군 기장읍 대라리 147-9,부산광역시 기장군 기장읍 대라리 147-9,35.23801300,129.21380500
cu_41ff36ddc9,기장카크리닉,부산광역시 기장군 기장읍 차성로418번길 32,부산광역시 기장군 기장읍 차성로418번길 32,35.25264990,129.21562500
cu_fe7dd2c049,기찬카서비스,광주광역시 광산구 첨단월봉로 90,광주광역시 광산구 797-4,35.20630650,126.84831800
cu_cf10cc9be9,기찬카서비스 렌탈,광주광역시 광산구 산월동 852-5,광주광역시 광산구 산월동 852-5,35.20626240,126.84613530
cu_3c12bdf962,기흥점 기아오토큐,경기도 용인시 기흥구 545-2,경기도 용인시 기흥구 545-2,37.26810000,127.07325000
cu_dbfef6a30d,기흥점 기아오토큐 렌탈,경기도 용인시 기흥구 흥덕2로 1,경기도 용인시 기흥구 흥덕2로 1,37.27363860,127.06946130
cu_8f554f9ef6,기흥직영도매,경기도 용인시 기흥구 용구대로 1882,경기도 용인시 기흥구 용구대로 1882,37.25621500,127.10490500
cu_ef86adbe9f,기흥직영도매,경기도 용인시 기흥구 지삼로17번길 7-2,경기도 용인시 기흥구 보라동 389-6,37.25571420,127.12597500
cu_25033c8a23,기흥직영도매영업소 렌탈배송,경기도 용인시 기흥구 지삼로17번길 7-2,경기도 용인시 기흥구 기흥구 보라동 389-6 B동,37.25571420,127.12597500
cu_0ba7d0bf8a,길동점기아오토큐,서울특별시 강동구 천호동 51-4,서울특별시 강동구 51-4,37.54185000,127.14110000
cu_3b8d897b8a,길동점현대자동차,서울특별시 강동구 길동 350-15,서울특별시 강동구 350-15,37.54059000,127.14350000
cu_74fd7c55b8,길산운수,대전광역시 대덕구 홍도로129번길 20,대전광역시 대덕구 홍도로129번길 20,36.35782500,127.42587900
cu_6e36da7c2a,길산운수㈜,대전광역시 대덕구 중리동 238-7,대전광역시 대덕구 238-7,36.35783000,127.42588000
cu_e7b9a6e931,길산운수㈜,대전광역시 대덕구 238-7,대전광역시 대덕구 238-7,36.35783000,127.42588000
cu_c6d46d4b0c,길수카자동차관리전문점,부산광역시 동래구 289-1,부산광역시 동래구 289-1,35.20730000,129.09958000
cu_e8bd641537,길타이어,충청남도 천안시 동남구 광풍로 1785,충청남도 천안시 동남구 광풍로 1785,36.77792710,127.14365800
cu_336c38313d,길타이어총판,대전광역시 중구 동서대로 1258,대전광역시 중구 동서대로 1258,36.32749700,127.40248000
cu_9191d26221,김녕대리점,제주특별자치도 제주시 구좌읍 김녕리 3511,제주특별자치도 제주시 구좌읍 김녕리 3511,33.55508000,126.74429000
cu_997e4498de,김대중타이어,전라남도 여수시 좌수영로 328-1,전라남도 여수시 좌수영로 328-1,34.76005780,127.71047500
cu_6a8700c523,김대중타이어(여수문수1호점),전라남도 여수시 좌수영로 328-1 (오림동),전라남도 여수시 좌수영로 328-1 (오림동),34.76005780,127.71047500
cu_abdd0db19d,김동수모터클럽 렌탈,대전광역시 대덕구 대전로1019번길 28,대전광역시 대덕구 대전로1019번길 28,36.34541400,127.41693500
cu_5a8c888cdb,김동훈타이어,울산광역시 중구 종가로 406-36,울산광역시 중구 종가로 406-36,35.56796080,129.31863900
cu_6bfafd9306,김량장점 현대자동차,경기도 용인시 처인구 김량장동 343-10,경기도 용인시 처인구 343-10,37.23254000,127.20356000
cu_b926f4b6db,김병운카센타,충청북도 충주시 갱고개로 62,충청북도 충주시 449-2,36.96868000,127.93797000
cu_6771c0c96b,김사부카,경상남도 창녕군 창녕읍 화왕산1로 53,경상남도 창녕군 창녕읍 화왕산1로 53,35.53797390,128.50124100
cu_6d152034a4,김상연 타이어 연구소,대구광역시 동구 안심로 13,대구광역시 동구 안심로 13,35.87348020,128.68935000
cu_8f8712080a,김상연타이어연구소,대구광역시 동구 안심로 13,대구광역시 동구 안심로 13,35.87348020,128.68935000
cu_efe67d726d,김상재타이어,경상남도 진주시 대신로 223,경상남도 진주시 천수로 212,37.00000000,128.00000000
cu_d74f324b0d,김세일,경기도 고양시 덕양구 고양동 산 7번지,경기도 고양시 덕양구 산 7번지,37.63725000,126.83220000
cu_c897ee011d,김세호모터스,경기도 평택시 평택2로 116-4,경기도 평택시 평택2로 116-4,36.99926610,127.09462700
cu_61e33f5880,김영민타이어,경상북도 구미시 원평동 563-2,경상북도 구미시 원평동 563-2,36.12495930,128.35764900
cu_6e7deeca5a,김영호타이어,경기도 오산시 경기대로 620-1,경기도 오산시 경기대로 620-1,37.17732090,127.05907100
cu_d317dbcff5,김응용자동차병원,경상북도 포항시 남구 효자로118번길 16,경상북도 포항시 남구 효자로118번길 16,36.00985000,129.33987000
cu_24ff328383,김인덕타이어(타이어365 대연점)(사용불가),부산광역시 남구 유엔로 219-2,부산광역시 남구 유엔로 219-2,35.13029960,129.09818830
cu_2a0806631f,김재두카센터,전라북도 익산시 신동 767-18 (익산대로 68길 79),전라북도 익산시 767-18 (익산대로 68길 79),35.97531000,126.95199000
cu_bc88a15440,김진석자동차병원,경상북도 청송군 청송읍 금곡리729,경상북도 청송군 청송읍 금곡리729,36.42530920,129.05733800
cu_e1d539d65a,김천타이어랜드,경상북도 김천시 영남대로 1662,경상북도 김천시 영남대로 1662,36.12847070,128.11594100
cu_6262519829,김천타이어랜드(RC),경상북도 김천시 영남대로 1662,경상북도 김천시 영남대로 1662,36.12847070,128.11594100
cu_9353e8cdd6,김천택시,경상북도 김천시 환경로 159,경상북도 김천시 환경로 159,36.13422410,128.14326200
cu_2ca9ae3258,김천택시(명),경상북도 김천시 환경로 159,경상북도 김천시 환경로 159,36.13422410,128.14326200
cu_a1471c56dc,김포매장,인천광역시 계양구 하야동 38-19,인천광역시 계양구 38-19,37.58293000,126.78144000
cu_6e03c9b19c,김포쌍용정비 주식회사,경기도 김포시 김포한강2로24번길 134-12,경기도 김포시 김포한강2로24번길 134-12,37.64798770,126.67500800
cu_4644b7b558,김포쌍용정비 주식회사 렌탈,경기도 김포시 김포한강2로24번길 134-12,경기도 김포시 김포한강2로24번길 134-12,37.64798770,126.67500800
cu_ba13846469,김포정비센터,경기도 김포시 풍무동 258-26,경기도 김포시 258-26,37.61114000,126.73467000
cu_082cbc7a51,김포타이어,경기도 김포시 양촌읍 석모로73번길 66,경기도 김포시 양촌읍 양촌읍 석모로73번길 66,37.65057660,126.64199900
cu_8100b7b9c9,김포타이어,경기도 김포시 양촌읍 석모로73번길 66,경기도 김포시 양촌읍 석모로73번길 66,37.65057660,126.64199900
cu_f6bd6aa74b,김포타이어,경기도 김포시 양촌읍 양촌읍 석모로 73번길 66 타이어프로 구래점,경기도 김포시 양촌읍 양촌읍 석모로 73번길 66 타이어프로 구래점,37.65057660,126.64199900
cu_bcc9fd7d8d,김한성타이어,"경기도 광주시 오포읍 오포로 179, 1동 2,3,4호","경기도 광주시 오포읍 오포로 179, 1동 2,3,4호",37.34804960,127.18331400
cu_3ea0e850a9,김해CDC,경상남도 김해시 상동면 상동로 680-33,,35.31323700,128.94326400
cu_2fabb2c23e,김해분소(서부산영업소),경상남도 김해시 김해대로 2590,경상남도 김해시 김해대로2596번길 12 타이어테크 서김해점 3층,35.22846200,128.91000700
cu_0fa90336ec,김해타이어1993,경상남도 김해시 관동로 176(관동동),경상남도 김해시 관동로 176(관동동),35.18030440,128.82093700
cu_e50ca9dfe3,김현철카 렌탈,강원도 춘천시 후평3동 870,강원도 춘천시 후평3동 870,37.87583300,127.75756400
cu_5643e88e04,김현철카서비스,강원도 춘천시 870,강원도 춘천시 870,37.87583000,127.75756000
cu_6edb0626ae,까치공업사,경기도 화성시 팔탄면 구장리 3-19,경기도 화성시 팔탄면 구장리 3-19,37.17084000,126.89177000
cu_99388e7114,까치자동차공업사,서울특별시 강서구 화곡동 349-14,서울특별시 강서구 349-14,37.53351000,126.84535000
cu_423a959079,까치카공업사,경기도 군포시 산본동 1118-5,경기도 군포시 1118-5,37.36656000,126.92289000
cu_f2ac7960ae,까치카센타,경기도 의왕시 청계동 1블럭 포일주유소,경기도 의왕시 1블럭 포일주유소,37.41186000,127.03148000
cu_c283d6df89,깜장타이어,경상북도 문경시 윤직동2길 37,경상북도 문경시 윤직동2길 37,36.58789500,128.20173300
cu_0d9e67a350,꽃보다 타이어 관저점,대전광역시 서구 구봉산북로 25-7,,36.29509350,127.32406900
cu_5f45f5f644,나눔모터스,부산광역시 강서구 명지동 3229-7,부산광역시 강서구 3229-7,35.08865000,128.90117000
cu_94d48a30dc,나래자동차운전전문학원,강원도 홍천군 홍천읍 홍천로 753,강원도 홍천군 홍천읍 홍천로 753,37.71266170,127.91610300
cu_02accefef2,나래자동차정비,광주광역시 서구 1173,광주광역시 서구 1173,35.12614000,126.88403000
cu_cc4ab426ab,나래타이어,강원도 원주시 단구동 632-1,강원도 원주시 632-1,37.33018000,127.95797000
cu_1c72a00cc6,나린상사,부산광역시 영도구 절영로 72,부산광역시 영도구 절영로 72,35.08816210,129.03868100
cu_5b6465e9be,나비시스템,서울특별시 강남구 역삼동 794-36 103호,서울특별시 강남구 794-36 103호,37.49217000,127.03805000
cu_695eca9bfc,나사모터스자동차부분,강원도 춘천시 퇴계동 1166-8,강원도 춘천시 363-8,37.86352000,127.72860000
cu_7073626161,나우자동차전문정비,강원도 춘천시 퇴계로 58,서울특별시 중구 퇴계로 58,37.86378200,127.72723600
cu_df4590f35c,나우자동차정문정비,강원도 춘천시 퇴계로 58,강원도 춘천시 퇴계로 58,37.86378200,127.72723600
cu_3c44a30509,나은손세차,충청남도 천안시 동남구 중앙로 73,충청남도 천안시 동남구 중앙로 73,36.80490470,127.15221300
cu_3d78f76ab2,나은손세차,충청남도 천안시 동남구 중앙로 73,충청남도 천안시 동남구 중앙로 73,36.00571810,126.27510330
cu_c05cc6abbb,나은자동차정비공업사,경기도 성남시 중원구 1117,경기도 성남시 중원구 1117,37.43499000,127.16609000
cu_926ade2ca3,나인에코카,경기도 평택시 포승읍 서동대로 773,경기도 평택시 포승읍 서동대로 773,36.95914230,126.85562700
cu_b12ca39c64,나인투원,경기도 양주시 남방동 538-2,경기도 양주시 538-2,37.76915000,127.03411000
cu_ac9cfae494,나정비 정비공장,경상북도 울진군 울진읍 울진북로 745-15,경상북도 울진군 울진읍 울진북로 745-15,37.01328950,129.40210700
cu_41a3d035fc,나진카센타,경기도 김포시 걸포동 165-5,경기도 김포시 165-5,37.63298000,126.69674000
cu_eb3819ed9e,나진카센타,경기도 김포시 김포대로 1127,경기도 김포시 김포대로 1127,37.63308060,126.69674500
cu_9394d67a4a,낙동강자동차정비,경상남도 양산시 물금읍 물금리518-8,경상남도 양산시 물금읍 물금리518-8,35.31357000,128.98890000
cu_c6cc98eaf4,낙산카클리닉,강원도 양양군 강현면 동해대로 3041-4,강원도 양양군 강현면 동해대로 3041-4,38.11386780,128.63040500
cu_532850f3a0,낙양점 기아오토큐,경기도 의정부시 용민로 319,경기도 의정부시 용민로 319,37.75279870,127.10410900
cu_5c6d13bd50,낙양점현대자동차,경기도 의정부시 금오동 450-1,경기도 의정부시 450-1,37.75484000,127.07354000
cu_0ba20371ef,낙원택시(자),경기도 성남시 중원구 시민로11번길 17,경기도 성남시 중원구 시민로11번길 17,37.43040490,127.14934700
cu_fe1868e250,날아라타이어 렌탈,강원도 횡성군 횡성읍 태기로 25,강원도 횡성군 횡성읍 태기로 25,37.49154800,127.98902230
cu_aa6d6fcc33,남.구 택시미터,경기도 남양주시 경춘로 320-95,경기도 남양주시 경춘로 320-95,37.60029230,127.15303400
cu_e07dd9afc1,남가좌동부점 현대자동차,"서울특별시 서대문구 남가좌동 328-12, 18번지","서울특별시 서대문구 328-12, 18번지",37.57631890,126.92680400
cu_b6133528a9,남가좌점 기아오토큐,서울특별시 서대문구 남가좌동 328-11,서울특별시 서대문구 남가좌동 328-11,37.57435000,126.91890000
cu_46a4342c40,남강자동차공업사,서울특별시 금천구 906-18,서울특별시 금천구 906-18,37.47718000,126.91042000
cu_541b060638,남강자동차공업사,서울특별시 금천구 문성로 61,서울특별시 금천구 문성로 61,37.47721580,126.91039600
cu_55186d9530,남강카인테리어,부산광역시 동래구 온천동 1397-1,부산광역시 동래구 1397-1,35.20928000,129.06991000
cu_2e09b1d10f,남경교통㈜,서울특별시 동대문구 장한로12길 18,서울특별시 동대문구 장안동 18,37.57063000,127.07065000
cu_7e9bfa07a3,남경자동차공업사,경기도 안양시 만안구 102-11,경기도 안양시 만안구 102-11,37.42098000,126.90780000
cu_b2924e4fbb,남경자동차정비,경기도 파주시 조리읍 오산리 387-3,경기도 파주시 조리읍 오산리 387-3,37.76793000,126.82451000
cu_94441bf32f,남구 분점,부산광역시 남구 진남로188번길 52-17 2층,부산광역시 남구 진남로188번길 52-17 2층,35.14448770,129.08094000
cu_34c695d2ce,남대전타이어,대전광역시 동구 낭월동 407,대전광역시 동구 407,36.28234000,127.48042000
cu_b2840f419e,남대전타이어,대전광역시 동구 407,대전광역시 동구 407,36.28005000,127.46575000
cu_89205237d6,남동공단점 기아오토큐,"인천광역시 남동구 논현동 448 111, 112, 113호","인천광역시 남동구 448 111, 112, 113호",37.40954000,126.69510000
cu_cab1d7ab69,남동점 기아오토큐,"경기도 용인시 처인구 남동 12-4, 12-9","경기도 용인시 처인구 12-4, 12-9",37.22691000,127.21030000
cu_8568074334,남동점 오토큐 렌탈,경기도 용인시 처인구 백옥대로 1021,경기도 용인시 처인구 백옥대로 1021,37.22690500,127.21029900
cu_cfd3001184,남동차정비사업소,인천광역시 남동구 구월동 772,인천광역시 남동구 772,37.43984000,126.71179000
cu_c330ac9d54,남동탄타이어,경기도 화성시 동탄면 경기동로 440,경기도 화성시 동탄면 경기동로 440,37.15384910,127.11908700
cu_eba1662100,남동탄타이어,경기도 화성시 동탄면 동탄면 경기동로 440,경기도 화성시 동탄면 동탄면 경기동로 440,37.15384910,127.11908700
cu_33927e2561,남문점 현대자동차,충청남도 태안군 태안읍 환동로 54,충청남도 태안군 태안읍 환동로 54,36.75168400,126.29359000
cu_83f2613ae8,남문점 현대자동차,충청남도 태안군 태안읍 54,충청남도 태안군 태안읍 54,36.75648000,126.29108000
cu_8ddad7c33b,남문정비,경상남도 거제시 거제대로 3413,경상남도 거제시 거제대로 3413,34.86577470,128.69657400
cu_ec9786ef61,남부모터스,전라북도 전주시 완산구 서서학동 33,전라북도 전주시 완산구 33,35.80976000,127.15185000
cu_27311e7e9c,남부자동차서비스,서울특별시 마포구 성산동 591-6,서울특별시 마포구 성산동 591-6,37.56574000,126.90331000
cu_52f7b8e254,남부자동차서비스,경기도 수원시 영통구 영통로 173,경기도 수원시 영통구 영통로 173,37.24296410,127.05453400
cu_b32b071ee6,남부자동차서비스(사용금지),경기도 수원시 영통구 300-5,경기도 수원시 영통구 300-5,37.24291000,127.05440000
cu_a8cd4d7b4b,남부자동차정비공장㈜,대구광역시 수성구 83-1,대구광역시 수성구 83-1,35.83458000,128.71262000
cu_ed1b53c550,남부점기아오토큐,경상남도 양산시 남부동 149-14,경상남도 양산시 149-14,35.34009000,129.03996000
cu_a31820097a,남부총판,인천광역시 남구 50-1,인천광역시 남구 50-1,37.47541000,126.66572000
cu_61f1b5f02d,남부카인테리어,서울특별시 관악구 1569-13 1층,서울특별시 관악구 1569-13 1층,37.48181000,126.91610000
cu_77f7a360e3,남부현대모터스,충청남도 천안시 동남구 청당동 368,충청남도 천안시 동남구 368,36.46348000,127.83353000
cu_0dc83b6a35,남산모터스,부산광역시 금정구 124-9,부산광역시 금정구 124-9,35.26469000,129.08876000
cu_7a7e1428ae,남산점 기아오토큐 렌탈,부산광역시 금정구 남산동 132-7,부산광역시 금정구 남산동 132-7,35.26101800,129.08801100
